Brain avg,Elav avg,Repo avg,Transcript ID
105.88254581886716,106.19797396371303,39.606683297889063,CG31448
632.34643292021667,923.12111220737825,701.08142357627844,CG3409
599.684508109033,178.28173857706,155.33371694247688,CG4449
683.42053080143535,615.67885659832484,457.12548423720045,HDC06541
1739.5577674004496,1967.3929377164627,1924.1637406499954,CG7852
3265.074767576999,456.04728030968215,382.20106544134705,CG5277
149.86986081929496,102.74084451449421,83.92172879038165,GM05844
1449.5210528670596,2088.1601677513981,1303.3389601359838,CG17336
1320.5509327171114,255.34888544416208,221.71754222029799,CG5174
214.75684178306355,378.21488988808068,224.43639780189216,CG9254
445.42828128725751,284.00256204870823,274.43995335512653,S.C3R003670
87.876292789788138,156.14645660466803,89.019316740022333,HDC02699
1744.9683291787653,947.70714990032468,556.66923573193844,CG32676
235.41304413820635,256.19521201142436,262.71562151459352,CG10561
23.778915607888866,64.837113626668099,64.398675436221794,CG13535
1533.2742479056228,1162.104868586682,666.58948370871599,CG12191
470.39725103762009,21.749609408609633,33.165059798756872,CG10369
609.51684961870433,648.0493535348736,716.95628582763652,CG17544
585.75925246724,331.57903106335743,319.31855610769219,CG2822
9243.4662812585411,10458.048135160385,8816.650579525307,CG6998
49.785521878092048,93.455964825960308,165.24485584257874,S.C3L002031
41.849538470245818,35.817480537365171,56.616624388972355,CG32803
13.616537384969424,14.992235411015631,21.769327410868449,Stencil:2L:8801620:8803811:GENSCAN
53.01638365530264,56.515519015487214,53.662913725773933,HDC20578
96.026304941594475,45.828484020863968,148.07661127794009,CG18410
176.06372107553395,107.75163271683968,92.582481010176338,CG3776
43.238880904594268,33.038230908421532,37.851107814723456,CG1698
6478.5864544343294,10116.049375871848,9550.9372134915957,CG2621
28.842087836083635,36.789014427484148,25.774464314234638,CG12637
153.10329425382375,197.03267669820298,101.06074412952714,CG1119
51.970489487063368,24.169631352034465,28.1563873060697,CG10855
196.94742633547943,90.334337327646395,116.19271643250329,CG30390
3221.9138458314965,214.65210041526112,285.57258321785969,CG12644
38.535218600174247,59.138477724885675,103.94276824161389,CG13188
10.426446491556081,24.820136239770314,19.209282217918549,CG12843
325.63500683483005,180.02313707584216,104.76711119211771,CG31920
49.41865887958572,30.584683830257013,37.868105171534793,CG30323
86.467975523984194,56.691001404706412,41.160662201790771,HDC12020
3841.9364070236616,4430.9596530784593,3154.437169078747,CG6582
109.27699643382891,279.37856944094381,182.06134258515937,CG7035
30.15550813247043,26.271847600203085,36.180123967440714,CG2227
57.284784899057001,46.055993160937433,77.109679041754433,CG14946
9.7904501027864796,7.713724497379344,9.5955358555305104,CG32438
745.09295772778091,878.51270304998491,801.6380630868257,CG7583
352.07046216169869,269.18026117150163,224.05417014052637,CG3183
48.991125314844197,147.640298795349,155.27205190205297,CG4593
129.93926675258152,206.16393032634105,168.18322612713641,S.C2R000892
28.394884925375425,41.781439187067619,67.779416484132426,HDC13417
31.682371251259376,12.857692935143561,48.133993874971011,HDC19639
434.91828389541098,421.30984581984342,230.28849787490213,CG12240
106.2257469165352,108.29315154373776,154.99920861453197,CG5521
184.85042650230648,146.51180881685383,52.187213526196857,CG17294
331.60184212439219,78.301410558235602,54.168882749660305,S.C3R003705
118.9880616951165,56.756335101687377,132.82334122166091,CG7376
29.026216810423982,20.417691482839661,30.827433847280606,CG4459
12.4383081901076,11.275160513622911,15.225369494780177,CG13455
37.333139323184923,50.26444044324726,69.970310047110843,HDC08399
2797.3176161078322,4085.9913281174063,3132.666797956465,CG10508
1246.0231993264338,1131.4016192847776,971.18767281512032,CT36309
256.83428153176271,527.26256424312442,339.14471700104303,CG17509
170.23928266890488,91.774093666647602,75.746181011216208,CG3093
65.875311966876126,36.439021263708376,42.404356618662646,S.C2R002262
94.750459509625244,122.83619048201604,276.91926121574289,CG2125
166.78647011453853,303.42187751056753,197.36751794135245,CG32009
456.80568431008834,362.49808071558692,138.56752048431082,CG31855
13.534255669494986,19.581142277172241,16.5090305914547,CG12990
467.07256822671189,1708.6470166189324,1051.3901106306682,CG12036
2203.7856345747209,172.00483895773596,259.91591097545216,CG4918
189.4766932048814,105.97399446092993,108.91654002728444,CG12621
103.90043799625134,73.949973518881407,75.331926426988076,CG1271
156.58377678980932,159.65300856248905,276.76767063328265,S.C3L002668
91.022262982797812,110.66299249443648,128.49181533704365,HDC18746
322.92057246217797,558.47104652964424,613.58485653676189,HDC15098
276.70524225539691,721.74997368396646,696.12820063307106,Transposon.85
6.8001230416967449,8.9931238214026585,8.8995642278505009,Transposon.91
86.273054698815287,91.428544428522827,37.488245124465728,CG4859
340.03235983058084,280.24549670057189,216.57209580038761,CG15777
292.53518155398535,543.58524075369746,377.98979977502512,CG15354
871.87329302918374,211.26543573138429,248.51260158185104,CG8127
97.851195884678191,124.69048647264886,173.63911760160741,HDC00885
1589.2491349382533,1665.6962893537755,1427.1434734316058,CG7305
167.01881884917913,54.359277687281839,38.709577256445712,HDC12611
392.43787761614124,1647.1989803025251,732.08895422539877,GM02019
116.45615348689242,121.19831705541908,129.39560938283316,HDC17338
240.67686580127656,253.13995766652275,151.44376555777404,CG16812
228.13652925405276,283.9583263862317,118.92329995238904,Stencil:2R:19712664:19712040:GENSCAN
15.285723018809694,10.355308342159484,10.956801543755732,CG15415
1969.5484137165943,4801.8386761399524,1811.1330135727189,CG33183
404.08368556814429,240.34451516944318,354.23491855313205,CG13098
76.069896874573459,65.672427431751188,77.428379047415831,HDC15791
1142.6451187947841,1385.3682291592265,1024.857651901305,CG5695
113.4975653352453,310.20747752753721,95.407448598330603,CG17208
1925.0265977349306,2603.6065447276092,1942.6665490875953,CG4527
85.792081008617473,67.736175643877417,88.386957440273946,CG9994
142.24242703549038,128.78673279785977,144.01169718082741,HDC12757
143.60208792964551,35.776484081752628,47.645682389329259,CG33123
150.79961483836183,397.80275807448561,202.67970270950619,CG7637
126.38478030198004,119.16357523130516,110.31681454247341,HDC19712
89.347546824586317,28.975591370964786,71.291627075329217,CG5699
280.58502079882692,283.33044841598269,458.0443649328061,CG32352
432.55716989679684,8.3694080110915294,306.43475821458861,CG10580
60.567840289819664,170.06258416420638,55.799648508961148,CG5783
629.93684234170098,1008.7950786410951,477.68032337343914,CG7456
51.462783406099845,68.191307322664159,61.207382097146912,S.C2L000616
54.145307226447336,64.391901935677197,61.109573038422504,CG9554
459.30276270031538,1041.7732241322224,632.61999050215911,CG3548
103.08310571551412,225.14717107442661,163.02599088243764,CG8833
32.161281350859937,34.46948487184094,54.130049440293739,CG8667
903.17688428642123,2255.009954569432,1391.9069318334177,CG4057
335.19531550065267,590.70698714165314,285.2487318766249,CG9669
257.87396327250525,170.8112954950449,531.20276774119509,CG9629
14.672953802974201,34.918795170605947,17.977277694459104,CG8743
106.68175605934152,196.11199904995291,17.331342648415223,CG1070
267.50460377073,91.689728699394223,61.288523915845872,CG30501
95.870823978894776,105.54068234886881,112.52857559331642,HDC16100
5908.4109380289865,2736.7844381149571,1991.7389129594085,CG8989
370.61651448007359,283.15904709255312,116.13756954597109,GH25761
1263.2103061791229,1276.2042225317532,675.79397767913929,CG7611
40.317825461016255,42.039638738675002,53.195374930745764,CG30147
38.524665999170011,41.079062067946651,69.985680457660649,S.CX000096
154.65907371823303,51.470747530519915,62.493444176042701,CG10846
1454.4852317431591,567.3741877387522,409.47668158338502,CG7605
910.76357430677058,1630.9092303262285,1287.0886747102168,CG5685
185.02902854385235,63.453958818132051,67.197489217161646,CG6159
110.68388207360992,210.88671781084363,251.49871259211403,HDC16013
132.74450880678947,342.08618426158017,248.96159792407485,CG14030
335.04483409736321,47.82157289724573,183.46086334089253,CG5618
304.58666146995876,365.96155548560495,296.97031336400676,CG18608
93.915149358562232,198.7238569469242,230.20524141692167,S.C2L002005
21.247198542551342,10.672823339836441,23.422653125883915,CG30104
449.75862545153677,72.981158272043203,540.09200810970731,CG7915
202.85567864894955,656.63175648191861,273.65188238881939,CG10420
938.09792243289974,444.97193870808167,177.66705702441081,CG18591
378.27745164628021,683.09644635893233,320.6520701078274,CG14450
3839.7003742135903,6681.8741646159324,8398.0631266185046,CG3861
419.19336606512707,823.49584052854993,323.94111617317463,CG31531
176.14271585221121,56.825260251395562,106.40879796827058,CG5164
483.85167890523252,346.71709228688621,141.2947624903768,CG17665
802.63888917785755,526.33451402786454,270.91071464620876,CG31118
141.54207246057376,101.76948544168502,127.58392865582432,CG13883
41.127312471032937,69.926105621164226,90.138037445990463,HDC08642
851.76887418621629,812.27091621343288,601.36003736016596,CG3493
479.05838977847435,23.659056713209061,38.264652672010996,CG10513
3513.5348713309745,1193.4834617958359,1107.322869406624,CG14180
4357.9716207083884,1599.6435741250418,992.36576564624158,CG5237
35.960082734230916,57.129131220656937,41.379838582107446,CG33005
37.989308878290224,27.871093419755788,21.03044871640779,S.C2R000013
221.06434294850868,201.86250724993246,82.138544416909411,CG7933
817.0571712596859,385.14017975599779,279.45443634485594,CG4760
1828.324344879981,69.391255121680203,311.64503299905755,CG31663
882.48465418834371,609.28833885688255,471.23438420324766,CG17100
22.515423177245349,31.161000809122179,55.178605786086543,HDC09525
122.75794210255677,292.68023696551114,297.15639981797915,Stencil:3L:13673872:13664298:GENSCAN
398.48168889287581,1266.4262080801811,805.30998103897639,CG17949
49.528547593451449,126.81093009753909,107.08266279798673,HDC06308
80.163228852478269,75.12899448005399,23.88862089045691,CG10251
502.16426766624716,148.16903903329938,128.42751648845973,CG1637
26.621901216862234,8.3892750054110863,9.0027298620129823,CG32299
